male_male,female_female,male_mixed,female_mixed,highcapture,highcapital,cashtreat,equiptreat,sheno,hourslastweek,inventories,useasusu,wave,finalsales,realfinalprofit,married,educ_years,age,firmage,business_taxnumber,digitspan,expend_health_3months,expend_education_3months,expend_total_3months,trimgroup,timecash,timeequip,timetreat,totalK,control,businesshome,akanspeaker,gaspeaker,everloan,fem,treatment,after
0,0,0,1,0,0,0,1,300301304,60,15,0,2,350,164.33746337890625,0,14,27,3,0,5,15,0,83,NA,0,0,0,80,FALSE,1,1,0,0,1,1,FALSE
0,0,0,1,0,0,0,1,300301304,48,18,1,5,150,70.31507873535156,0,14,27,3,0,5,50,0,91,NA,0,3,3,170,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,1,0,0,300301306,49,250,1,4,140,60.9815673828125,0,9,29,0,1,5,0,25,75,NA,0,0,0,720,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,1,1,0,0,300301306,72,300,1,5,200,87.89384460449219,0,9,29,0,1,5,30,0,35,NA,0,0,0,770,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,1,1,0,0,300301306,84,450,1,2,180,36.519439697265625,0,9,29,0,1,5,0,NA,60,NA,0,0,0,750,TRUE,1,0,0,0,1,0,FALSE
0,1,0,0,1,1,0,0,300301306,70,400,1,3,260,49.37331771850586,0,9,29,0,1,5,0,0,42,NA,0,0,0,700,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,1,1,0,0,300301306,84,256,1,6,220,80.4258804321289,0,9,29,0,1,5,8,0,83,NA,0,0,0,726,TRUE,1,0,0,0,1,0,TRUE
0,0,0,1,0,0,0,0,300800501,54,10,1,5,111.9000015258789,17.666662216186523,1,10,31,2,0,3,3,235,250,NA,0,0,0,20.5,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,0,0,0,300800501,54,125,1,3,195,51.01909637451172,1,10,31,2,0,3,NA,38,107,NA,0,0,0,135.5,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,0,0,0,300800501,98,160,1,2,260,36.519439697265625,1,10,31,2,0,3,7,28,100,NA,0,0,0,170.5,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,0,0,0,0,300800501,48,16,1,4,118,30.49078369140625,1,10,31,2,0,3,0,65,78.5,NA,0,0,0,26.5,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,0,0,0,300800501,60,45,1,6,105,17.693693161010742,1,10,31,2,0,3,0,380,460,NA,0,0,0,55.5,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,0,0,0,1,300800502,21,16,0,2,92,22.824647903442383,1,NA,40,1,0,3,12,40,82,NA,0,0,0,23,FALSE,1,0,0,0,1,1,FALSE
0,1,0,0,0,0,0,1,300800502,28,80,0,6,177,24.127763748168945,1,NA,40,1,0,3,0,70,120,NA,0,4,4,87,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,300800502,28,116,0,3,107,12.343329429626465,1,NA,40,1,0,3,0,0,30,NA,0,1,1,123,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,300800502,35,78,0,4,164,39.20243453979492,1,NA,40,1,0,3,4,0,4,NA,0,2,2,85,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,300800502,18,70,0,5,173,26.368152618408203,1,NA,40,1,0,3,0,39,89,NA,0,3,3,77,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,1,0,1,300800503,0,65,0,5,0,0,1,10,41,23,0,NA,700,1800,2500,NA,0,3,3,374,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,1,0,1,300800503,91,100,0,2,247,36.519439697265625,1,10,41,23,0,NA,0,540,790,NA,0,0,0,409,FALSE,1,1,0,0,1,1,FALSE
0,1,0,0,0,1,0,1,300800503,84,100,0,4,301,87.11652374267578,1,10,41,23,0,NA,300,1010,1585,NA,0,2,2,409,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,1,0,1,300800503,77,50,0,6,530.5,241.2776336669922,1,10,41,23,0,NA,1000,1250,2300,NA,0,4,4,359,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,1,0,1,300800503,84,25,0,3,100,24.68665885925293,1,10,41,23,0,NA,0,490,510,NA,0,1,1,484,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,0,0,0,300800504,54,6,0,6,47,5.6298112869262695,0,6,26,0,0,NA,10,0,50,NA,0,0,0,114,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,300800504,48,2,0,3,83,6.583109378814697,0,6,26,0,0,NA,500,120,670,NA,0,0,0,110,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,300800504,30,12,0,5,0,0,0,6,26,0,0,NA,6,17,23,NA,0,0,0,120,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,300800504,30,10,0,4,0,0,0,6,26,0,0,NA,40,150,210,NA,0,0,0,118,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,300800504,36,5,0,2,50,4.564929962158203,0,6,26,0,0,NA,10,60,89,NA,0,0,0,113,TRUE,1,0,0,0,1,0,FALSE
0,0,0,1,0,1,0,0,300800506,54,200,1,2,245,54.77915573120117,1,10,33,5,1,4,0,34,94,NA,0,0,0,371,TRUE,0,1,0,0,1,0,FALSE
0,0,0,1,0,1,0,0,300800506,54,100,0,4,45,13.06747817993164,1,10,33,5,1,4,0,40,80,NA,0,0,0,271,TRUE,0,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,300800506,51,10,1,5,30,0,1,10,33,5,1,4,8,80,118,NA,0,0,0,181,TRUE,0,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,300800506,48,200,1,3,200,61.71664810180664,1,10,33,5,1,4,0,35,85,NA,0,0,0,371,TRUE,0,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,300800506,54,250,1,6,45,12.063881874084473,1,10,33,5,1,4,8,42,169,NA,0,0,0,421,TRUE,0,1,0,0,1,0,TRUE
0,0,0,1,1,0,1,0,301041202,60,30,0,2,400,273.8957824707031,0,9,25,5,0,4,2,0,70,NA,0,0,0,53.5,FALSE,0,1,0,1,1,1,FALSE
0,0,0,1,1,0,1,0,301041202,60,60,1,4,250,69.69322204589844,0,9,25,5,0,4,5,0,40,NA,2,0,2,83.5,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,1,0,1,0,301041202,0,0,1,5,0,0,0,9,25,5,0,4,1.5,150,1103.5,NA,3,0,3,23.5,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,1,0,1,0,301041202,60,50,0,3,500,164.57772827148438,0,9,25,5,0,4,0,0,26,NA,1,0,1,73.5,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,1,0,1,0,301041202,40,150,1,6,50,24.127763748168945,0,9,25,5,0,4,2,50,87,NA,4,0,4,173.5,FALSE,0,1,0,1,1,1,TRUE
0,1,0,0,0,1,1,0,301041205,66,400,0,6,600,80.4258804321289,1,14,33,0,0,7,20,50,130,NA,4,0,4,1025,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,1,1,0,301041205,60,95,0,3,320,82.28886413574219,1,14,33,0,0,7,0,0,0,NA,1,0,1,285,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,1,1,0,301041205,72,120,0,2,360,45.649295806884766,1,14,33,0,0,7,NA,NA,20,NA,0,0,0,310,FALSE,1,0,0,0,1,1,FALSE
0,1,0,0,0,1,1,0,301041205,60,40,1,5,70,43.946922302246094,1,14,33,0,0,7,10,70,101,NA,3,0,3,230,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,1,1,0,301041205,72,89,0,4,450,60.9815673828125,1,14,33,0,0,7,18,0,52,NA,2,0,2,279,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,1,0,301041206,105,49,0,5,300,24.61027717590332,1,10,47,1,0,5,50,900,951,NA,3,0,3,55,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,1,0,301041206,91,60,0,4,205,44.86500930786133,1,10,47,1,0,5,6,3,14,NA,2,0,2,66,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,1,0,301041206,91,70,0,3,343,65.83109283447266,1,10,47,1,0,5,NA,NA,20,NA,1,0,1,76,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,1,0,301041206,91,60,0,2,367.25,136.94789123535156,1,10,47,1,0,5,NA,NA,0,NA,0,0,0,66,FALSE,1,0,0,0,1,1,FALSE
0,0,0,1,0,0,1,0,301041206,77,50,0,6,100,36.19164276123047,1,10,47,1,0,5,0,150,205,NA,4,0,4,56,FALSE,1,0,0,0,1,1,TRUE
0,0,1,0,1,0,0,0,301041207,84,10,0,4,400,104.53982543945313,1,10,41,18,0,6,0,0,20,NA,0,0,0,10,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,301041207,84,10,1,3,460,65.83109283447266,1,10,41,18,0,6,0,0,0,NA,0,0,0,10,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,301041207,48,20,1,5,120,43.946922302246094,1,10,41,18,0,6,5,70,91,NA,0,0,0,20,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,301041207,84,2,1,2,360,45.649295806884766,1,10,41,18,0,6,0,0.5,0.5,NA,0,0,0,2,TRUE,1,0,0,0,0,0,FALSE
0,0,1,0,1,0,0,0,301041207,70,25,1,6,150,72.38328552246094,1,10,41,18,0,6,0,0,30,NA,0,0,0,25,TRUE,1,0,0,0,0,0,TRUE
0,1,0,0,0,0,0,0,301041208,42,720,1,5,300,52.736305236816406,1,12,33,6,0,6,0,210,258,NA,0,0,0,720,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301041208,36,20,1,2,200,45.649295806884766,1,12,33,6,0,6,30,60,180,NA,0,0,0,20,TRUE,1,0,0,0,1,0,FALSE
0,1,0,0,0,0,0,0,301041208,36,80,0,4,360,60.9815673828125,1,12,33,6,0,6,0,20,20,NA,0,0,0,80,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301041208,36,23,1,3,480,55.133541107177734,1,12,33,6,0,6,25,NA,25,NA,0,0,0,23,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301041208,48,720,1,6,320,57.90663146972656,1,12,33,6,0,6,30,25,115,NA,0,0,0,720,TRUE,1,0,0,0,1,0,TRUE
1,0,0,0,1,0,0,0,301041209,0,500,0,3,2000,822.888671875,1,16,41,3,0,5,30,0,220,NA,0,0,0,568,TRUE,1,0,0,1,0,0,TRUE
1,0,0,0,1,0,0,0,301041209,60,100,0,6,200,80.4258804321289,1,16,41,3,0,5,10,30,100,NA,0,0,0,168,TRUE,1,0,0,1,0,0,TRUE
1,0,0,0,1,0,0,0,301041209,0,500,0,4,2000,243.92626953125,1,16,41,3,0,5,0,0,57,NA,0,0,0,568,TRUE,1,0,0,1,0,0,TRUE
1,0,0,0,1,0,0,0,301041209,48,200,0,2,3500,741.3446044921875,1,16,41,3,0,5,0,0,240,NA,0,0,0,268,TRUE,1,0,0,1,0,0,FALSE
1,0,0,0,1,0,0,0,301041209,32,90,0,5,0,0,1,16,41,3,0,5,0,300,334,NA,0,0,0,158,TRUE,1,0,0,1,0,0,TRUE
0,0,0,1,1,1,0,0,301041211,60,200,0,4,380,130.67478942871094,1,14,53,0,1,5,0,0,15,NA,0,0,0,1768,TRUE,1,0,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,301041211,56,400,0,2,520,54.77915573120117,1,14,53,0,1,5,0,85,94,NA,0,0,0,1968,TRUE,1,0,0,1,1,0,FALSE
0,0,0,1,1,1,0,0,301041211,77,380,0,6,450,160.8517608642578,1,14,53,0,1,5,0,100,155,NA,0,0,0,1948,TRUE,1,0,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,301041211,54,700,0,3,1450,205.72216796875,1,14,53,0,1,5,0,9,31.399999618530273,NA,0,0,0,2268,TRUE,1,0,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,301041211,70,500,0,5,320,105.47261047363281,1,14,53,0,1,5,17,0,36,NA,0,0,0,2068,TRUE,1,0,0,1,1,0,TRUE
0,0,0,1,1,0,0,0,301141401,70,170,0,6,140,45.842750549316406,1,2,40,3,0,0,0,25,65,NA,0,0,0,177,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,301141401,105,200,0,5,100,43.946922302246094,1,2,40,3,0,0,30,90,160,NA,0,0,0,207,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,301141401,105,60,0,3,420,41.144432067871094,1,2,40,3,0,0,NA,NA,0,NA,0,0,0,67,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,301141401,70,100,0,4,200,30.49078369140625,1,2,40,3,0,0,5,0,27,NA,0,0,0,107,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,301141401,98,50,0,2,60,27.389577865600586,1,2,40,3,0,0,NA,NA,0,NA,0,0,0,57,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,1,1,1,0,301141402,105,500,0,6,3600,241.2776336669922,1,9,37,8,0,5,120,140,315,NA,4,0,4,560,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,1,1,0,301141402,80,500,0,3,2500,576.02203369140625,1,9,37,8,0,5,58,100,233,NA,1,0,1,522,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,1,1,0,301141402,105,1500,0,4,3500,435.5826110839844,1,9,37,8,0,5,20,60,140,NA,2,0,2,1560,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,1,1,0,301141402,105,200,0,2,800,273.8957824707031,1,9,37,8,0,5,20,65,182,NA,0,0,0,222,FALSE,1,0,0,0,1,1,FALSE
0,0,0,1,1,1,1,0,301141402,105,2000,0,5,3200,351.57537841796875,1,9,37,8,0,5,20,150,248,NA,3,0,3,1060,FALSE,1,0,0,0,1,1,TRUE
0,0,1,0,1,0,0,1,301141403,72,140,0,4,350,104.53982543945313,0,17,22,0,0,8,0,0,10,NA,0,2,2,175,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,0,0,1,301141403,108,200,1,5,380,158.20892333984375,0,17,22,0,0,8,20,500,630,NA,0,3,3,285,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,0,0,1,301141403,90,30,1,2,350,54.77915573120117,0,17,22,0,0,8,0,120,210,NA,0,0,0,65,FALSE,0,0,0,0,0,1,FALSE
0,0,1,0,1,0,0,1,301141403,95,120,0,3,500,61.71664810180664,0,17,22,0,0,8,0,0,50,NA,0,1,1,155,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,0,0,1,301141403,84,270,1,6,500,160.8517608642578,0,17,22,0,0,8,3,600,951,NA,0,4,4,NA,FALSE,0,0,0,0,0,1,TRUE
0,1,0,0,0,0,0,0,301141405,48,12,0,3,260,21.395105361938477,1,10,37,3,0,5,2,70,72,NA,0,0,0,12,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301141405,42,8.5,0,2,100,25.56360626220703,1,10,37,3,0,5,0,0,0,NA,0,0,0,8.5,TRUE,1,0,0,0,1,0,FALSE
0,1,0,0,0,0,0,0,301141405,NA,50,NA,4,NA,NA,1,10,37,3,0,5,NA,NA,0,NA,0,0,0,50,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301141405,66,100,1,5,80,61.525691986083984,1,10,37,3,0,5,20,70,105,NA,0,0,0,100,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,0,0,0,301141405,84,70,0,6,120,56.29811477661133,1,10,37,3,0,5,20,24,44,NA,0,0,0,70,TRUE,1,0,0,0,1,0,TRUE
1,0,0,0,1,0,0,0,301141410,78,60,0,6,300,80.4258804321289,0,8,25,4,0,6,4,0,59,NA,0,0,0,134,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,301141410,40,80,0,5,600,87.89384460449219,0,8,25,4,0,6,6,0,16,NA,0,0,0,154,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,301141410,40,90,1,2,150,91.29859161376953,0,8,25,4,0,6,0,0,50,NA,0,0,0,164,TRUE,1,1,0,0,0,0,FALSE
1,0,0,0,1,0,0,0,301141410,0,20,0,4,0,0,0,8,25,4,0,6,0,0,2,NA,0,0,0,94,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,301141410,0,100,1,3,150,61.71664810180664,0,8,25,4,0,6,4,0,10,NA,0,0,0,174,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,1,0,0,301141412,78,100,1,5,200,79.104461669921875,1,9,28,0,0,5,10,90,245,NA,0,0,0,100,TRUE,1,0,1,0,0,0,TRUE
0,0,1,0,0,1,0,0,301141412,NA,NA,NA,4,NA,NA,1,9,28,0,0,5,NA,NA,0,NA,0,0,0,NA,TRUE,1,0,1,0,0,0,TRUE
0,0,1,0,0,1,0,0,301141412,84,14.699999809265137,1,2,400,47.47526931762695,1,9,28,0,0,5,0.6999999881,30,110.69999694824219,NA,0,0,0,14.699999809265137,TRUE,1,0,1,0,0,0,FALSE
0,0,1,0,0,1,0,0,301141412,NA,NA,NA,6,NA,NA,1,9,28,0,0,5,NA,NA,0,NA,0,0,0,NA,TRUE,1,0,1,0,0,0,TRUE
0,0,1,0,0,1,0,0,301141412,63,40,0,3,434,69.9455337524414,1,9,28,0,0,5,20,20,40,NA,0,0,0,40,TRUE,1,0,1,0,0,0,TRUE
0,0,0,1,0,0,0,1,370301001,30,36,0,6,50,28.95331573486328,0,9,27,0,0,3,34,40,74,NA,0,4,4,36,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,0,1,370301001,36,28,0,5,100,28.12602996826172,0,9,27,0,0,3,17,20,50,NA,0,3,3,28,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,0,1,370301001,28,13,0,3,170,28.801103591918945,0,9,27,0,0,3,67.5,34,113.5,NA,0,1,1,13,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,0,0,1,370301001,30,10,0,2,57,13.694788932800293,0,9,27,0,0,3,9,13,30,NA,0,0,0,10,FALSE,1,0,0,0,1,1,FALSE
0,0,0,1,0,0,0,1,370301001,24,25,0,4,95,39.20243453979492,0,9,27,0,0,3,250,18,286,NA,0,2,2,25,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,1,0,0,370301002,60,70,1,5,150,43.946922302246094,0,7,55,30,1,5,15,0,43,NA,0,0,0,108,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,0,1,0,0,370301002,70,50,1,3,350,41.144432067871094,0,7,55,30,1,5,48,0,48,NA,0,0,0,88,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,0,1,0,0,370301002,70,136,1,2,420,109.55831146240234,0,7,55,30,1,5,22,0,25,NA,0,0,0,174,TRUE,1,1,0,1,1,0,FALSE
0,0,0,1,0,1,0,0,370301002,0,60,1,6,270,64.3406982421875,0,7,55,30,1,5,37,0,37,NA,0,0,0,98,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,0,1,0,0,370301002,30,50,1,4,360,74.049041748046875,0,7,55,30,1,5,15,0,80,NA,0,0,0,88,TRUE,1,1,0,1,1,0,TRUE
0,0,1,0,1,1,1,0,370301003,70,1245,1,2,1800,547.79156494140625,1,10,36,4,1,5,150,125,765,1,0,0,0,1495,FALSE,1,0,0,1,0,1,FALSE
0,0,1,0,1,1,1,0,370301003,70,1000,1,4,1750,653.3739013671875,1,10,36,4,1,5,23,145,575,1,2,0,2,1250,FALSE,1,0,0,1,0,1,TRUE
0,0,1,0,1,1,1,0,370301003,84,1000,1,6,1500,603.194091796875,1,10,36,4,1,5,32,160,1006,1,4,0,4,1250,FALSE,1,0,0,1,0,1,TRUE
0,0,1,0,1,1,1,0,370301003,84,1200,1,3,1500,576.02203369140625,1,10,36,4,1,5,300,280,1930,1,1,0,1,1450,FALSE,1,0,0,1,0,1,TRUE
0,0,1,0,1,1,1,0,370301003,112,1300,1,5,2100,632.835693359375,1,10,36,4,1,5,8,60,265,1,3,0,3,1550,FALSE,1,0,0,1,0,1,TRUE
0,1,0,0,1,0,1,0,370301006,35,50,1,2,350,36.519439697265625,0,12,31,0,0,5,10,300,395,NA,0,0,0,155,FALSE,1,1,0,0,1,1,FALSE
0,1,0,0,1,0,1,0,370301006,28,75,1,3,360,16.457773208618164,0,12,31,0,0,5,0,120,130,NA,1,0,1,180,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301006,35,100,0,4,600,56.62574005126953,0,12,31,0,0,5,0,150,170,NA,2,0,2,205,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301006,28,360,0,6,450,40.21294021606445,0,12,31,0,0,5,0,110,140,NA,4,0,4,465,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301006,35,100,0,5,450,43.946922302246094,0,12,31,0,0,5,6,150,196,NA,3,0,3,205,FALSE,1,1,0,0,1,1,TRUE
0,0,0,1,1,0,0,0,370301007,60,300,0,5,48,9.668322563171387,1,9,40,14,1,3,15.5,250,300.5,NA,0,0,0,343,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,370301007,0,400,0,4,24,5.226991653442383,1,9,40,14,1,3,25,0,1349,NA,0,0,0,446,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,370301007,0,50,0,3,0,0,1,9,40,14,1,3,23.200000760000002,0,43.20000076293945,NA,0,0,0,120,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,370301007,0,300,0,2,50,34.69346618652344,1,9,40,14,1,3,15,0,160,NA,0,0,0,370,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,1,0,0,0,370301007,54,284,0,6,65,32.17034912109375,1,9,40,14,1,3,23,0,58,NA,0,0,0,327,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,0,1,370301201,48,1300,1,6,450,112.59622955322266,1,9,42,1,0,3,35,340,533,NA,0,4,4,1370,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,0,1,370301201,91,1000,1,2,2000,237.3763427734375,1,9,42,1,0,3,0,40,81,NA,0,0,0,1070,FALSE,1,1,0,0,1,1,FALSE
0,1,0,0,1,0,0,1,370301201,72,1660,0,5,2000,351.57537841796875,1,9,42,1,0,3,12,45,189,NA,0,3,3,1730,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,0,1,370301201,54,1450,1,4,1700,498.3065185546875,1,9,42,1,0,3,7,150,222,NA,0,2,2,1520,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,1,0,0,1,370301201,60,1250,1,3,1600,370.2998962402344,1,9,42,1,0,3,17,65,101,NA,0,1,1,1320,FALSE,1,1,0,0,1,1,TRUE
0,0,1,0,1,1,0,1,370301202,90,230,1,2,89,10.955831527709961,1,9,20,0,1,5,10,NA,76,NA,0,0,0,230,FALSE,0,0,0,0,0,1,FALSE
0,0,1,0,1,1,0,1,370301202,72,430,1,3,140,37.02998733520508,1,9,20,0,1,5,17,32,89,NA,0,1,1,430,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,1,0,1,370301202,72,480,0,6,220,62.73218536376953,1,9,20,0,1,5,0,0,24,NA,0,4,4,480,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,1,0,1,370301202,60,460,1,4,180,47.04292297363281,1,9,20,0,1,5,2,0,28,NA,0,2,2,460,FALSE,0,0,0,0,0,1,TRUE
0,0,1,0,1,1,0,1,370301202,72,480,0,5,240,52.736305236816406,1,9,20,0,1,5,12,0,12,NA,0,3,3,480,FALSE,0,0,0,0,0,1,TRUE
0,0,0,1,1,1,0,0,370301203,96,4000,0,6,3200,249.32022094726563,1,9,34,10,0,4,12,56,223,NA,0,0,0,4400,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,370301203,112,3500,1,5,3000,254.89215087890625,1,9,34,10,0,4,0,400,850,NA,0,0,0,3900,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,370301203,112,2200,1,2,790,90.38561248779297,1,9,34,10,0,4,2,200,462,NA,0,0,0,2600,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,1,1,0,0,370301203,126,3000,1,3,4000,98.74663543701172,1,9,34,10,0,4,105,180,335,NA,0,0,0,3400,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,370301203,96,2300,1,4,1200,217.7913055419922,1,9,34,10,0,4,44,37,169,NA,0,0,0,2700,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,0,0,370301204,78,100,0,5,450,17.57876968383789,0,9,40,0,0,3,2,100,102,NA,0,0,0,100,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,0,0,370301204,66,50,1,3,540,57.60220718383789,0,9,40,0,0,3,10,250,302,NA,0,0,0,50,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,0,0,370301204,90,87,0,6,432,16.085174560546875,0,9,40,0,0,3,70,120,230,NA,0,0,0,87,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,0,0,370301204,66,50,0,2,200,45.649295806884766,0,9,40,0,0,3,15,180,235,NA,0,0,0,50,TRUE,1,1,0,0,1,0,FALSE
0,1,0,0,1,0,0,0,370301204,42,20,0,4,405,17.42330551147461,0,9,40,0,0,3,70,90,221.6999969482422,NA,0,0,0,20,TRUE,1,1,0,0,1,0,TRUE
0,1,0,0,1,0,1,0,370301205,78,50,1,6,540,48.25552749633789,0,10,33,1,0,6,10,100,143,NA,4,0,4,150,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301205,25,50,1,2,21,18.259719848632813,0,10,33,1,0,6,48,150,200,NA,0,0,0,150,FALSE,1,0,0,0,1,1,FALSE
0,1,0,0,1,0,1,0,370301205,55,50,1,5,490,43.946922302246094,0,10,33,1,0,6,48,275,358,NA,3,0,3,150,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301205,66,60,1,4,945,34.84661102294922,0,10,33,1,0,6,20,168,203,NA,2,0,2,160,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,370301205,60,60,1,3,1100,49.37331771850586,0,10,33,1,0,6,50,84,189,NA,1,0,1,160,FALSE,1,0,0,0,1,1,TRUE
0,0,1,0,0,0,0,0,370301206,60,1000,0,5,800,131.8407745361328,0,9,38,12,0,4,10,0,100,NA,0,0,0,1050,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,0,0,0,370301206,60,200,0,3,160,8.228886604309082,0,9,38,12,0,4,7,0,42,NA,0,0,0,250,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,0,0,0,370301206,60,1050,0,4,220,34.84661102294922,0,9,38,12,0,4,50,0,121,NA,0,0,0,1100,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,0,0,0,370301206,60,750,0,6,400,96.51105499267578,0,9,38,12,0,4,35,0,100,NA,0,0,0,800,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,0,0,0,370301206,60,500,0,2,800,109.55831146240234,0,9,38,12,0,4,2,0,43,NA,0,0,0,550,TRUE,1,1,0,0,0,0,FALSE
0,0,1,0,1,1,0,0,370301207,98,300,1,6,500,80.4258804321289,0,9,38,6,0,3,19,20,109,NA,0,0,0,340,TRUE,1,0,1,0,0,0,TRUE
