sheno,wave,timetreat,control,cashtreat,equiptreat,realfinalprofit,treatment,treatment_group
150201310,2,0,TRUE,0,0,45.649295806884766,0,Control
150201310,6,0,TRUE,0,0,96.51105499267578,0,Control
150201310,5,0,TRUE,0,0,87.89384460449219,0,Control
150201801,4,2,FALSE,0,1,8.711652755737305,1,In-kind
150201801,5,3,FALSE,0,1,8.789384841918945,1,In-kind
150201801,2,0,FALSE,0,1,91.29859161376953,1,In-kind
150201801,3,1,FALSE,0,1,41.144432067871094,1,In-kind
150201801,6,4,FALSE,0,1,24.127763748168945,1,In-kind
150201803,6,0,TRUE,0,0,281.4905700683594,0,Control
150201803,2,0,TRUE,0,0,365.1943664550781,0,Control
150201803,3,0,TRUE,0,0,329.15545654296875,0,Control
150201803,4,0,TRUE,0,0,261.3495788574219,0,Control
150201803,5,0,TRUE,0,0,439.46923828125,0,Control
150201804,4,2,FALSE,1,0,59.239234924316406,1,Cash
150201804,5,3,FALSE,1,0,87.89384460449219,1,Cash
150201804,2,0,FALSE,1,0,136.94789123535156,1,Cash
150201804,3,1,FALSE,1,0,65.83109283447266,1,Cash
150201804,6,4,FALSE,1,0,100.5323486328125,1,Cash
150201805,3,0,TRUE,0,0,0,0,Control
150201805,4,0,TRUE,0,0,NA,0,Control
150201805,5,0,TRUE,0,0,NA,0,Control
150201805,6,0,TRUE,0,0,NA,0,Control
150201805,2,0,TRUE,0,0,45.649295806884766,0,Control
150201806,6,4,FALSE,1,0,106.16215515136719,1,Cash
150201806,4,2,FALSE,1,0,139.38644409179688,1,Cash
150201806,5,3,FALSE,1,0,87.89384460449219,1,Cash
150201806,3,1,FALSE,1,0,74.05997467041016,1,Cash
150201806,2,0,FALSE,1,0,91.29859161376953,1,Cash
150201807,6,4,FALSE,1,0,241.2776336669922,1,Cash
150201807,4,2,FALSE,1,0,130.67478942871094,1,Cash
150201807,2,0,FALSE,1,0,109.55831146240234,1,Cash
150201807,3,1,FALSE,1,0,325.8638916015625,1,Cash
150201807,5,3,FALSE,1,0,263.6815490722656,1,Cash
150201808,3,1,FALSE,1,0,24.68665885925293,1,Cash
150201808,2,0,FALSE,1,0,63.90901565551758,1,Cash
150201808,5,3,FALSE,1,0,61.525691986083984,1,Cash
150201808,6,4,FALSE,1,0,68.36199188232422,1,Cash
150201808,4,2,FALSE,1,0,60.9815673828125,1,Cash
150201812,5,3,FALSE,1,0,175.78768920898438,1,Cash
150201812,2,0,FALSE,1,0,164.33746337890625,1,Cash
150201812,6,4,FALSE,1,0,160.8517608642578,1,Cash
150201812,4,2,FALSE,1,0,156.8097381591797,1,Cash
150201812,3,1,FALSE,1,0,74.05997467041016,1,Cash
150201813,2,0,FALSE,0,1,7.303887367248535,1,In-kind
150201813,4,2,FALSE,0,1,34.84661102294922,1,In-kind
150201813,3,1,FALSE,0,1,32.91554641723633,1,In-kind
150201813,6,4,FALSE,0,1,20.106470108032227,1,In-kind
150201813,5,3,FALSE,0,1,13.184076309204102,1,In-kind
150201815,2,0,TRUE,0,0,365.1943664550781,0,Control
150201815,6,0,TRUE,0,0,482.5552673339844,0,Control
150201815,5,0,TRUE,0,0,395.5223083496094,0,Control
150201815,4,0,TRUE,0,0,209.07965087890625,0,Control
150201815,3,0,TRUE,0,0,345.61322021484375,0,Control
150204203,2,0,TRUE,0,0,NA,0,Control
150204203,4,0,TRUE,0,0,21.779130935668945,0,Control
150204203,3,0,TRUE,0,0,11.520441055297852,0,Control
150204203,5,0,TRUE,0,0,43.946922302246094,0,Control
150204203,6,0,TRUE,0,0,23.4039306640625,0,Control
150204204,4,2,FALSE,0,1,566.25738525390625,1,In-kind
150204204,6,4,FALSE,0,1,643.40704345703125,1,In-kind
150204204,3,1,FALSE,0,1,493.7331848144531,1,In-kind
150204204,5,3,FALSE,0,1,483.4161376953125,1,In-kind
150204204,2,0,FALSE,0,1,785.16790771484375,1,In-kind
150204205,2,0,FALSE,1,0,173.4673309326172,1,Cash
150204205,6,4,FALSE,1,0,176.9369354248047,1,Cash
150204205,3,1,FALSE,1,0,139.8910675048828,1,Cash
150204205,4,2,FALSE,1,0,104.53982543945313,1,Cash
150204205,5,3,FALSE,1,0,175.78768920898438,1,Cash
150204206,3,0,TRUE,0,0,14.811995506286621,0,Control
150204206,6,0,TRUE,0,0,16.085174560546875,0,Control
150204206,4,0,TRUE,0,0,15.680974006652832,0,Control
150204206,5,0,TRUE,0,0,17.57876968383789,0,Control
150204206,2,0,TRUE,0,0,16.433746337890625,0,Control
150204207,5,0,TRUE,0,0,NA,0,Control
150204207,3,0,TRUE,0,0,NA,0,Control
150204207,4,0,TRUE,0,0,NA,0,Control
150204207,2,0,TRUE,0,0,31.95450782775879,0,Control
150204207,6,0,TRUE,0,0,NA,0,Control
150204501,3,0,TRUE,0,0,65.83109283447266,0,Control
150204501,4,0,TRUE,0,0,78.40486907958984,0,Control
150204501,6,0,TRUE,0,0,64.3406982421875,0,Control
150204501,2,0,TRUE,0,0,73.03887939453125,0,Control
150204501,5,0,TRUE,0,0,52.736305236816406,0,Control
150204502,3,0,TRUE,0,0,24.68665885925293,0,Control
150204502,5,0,TRUE,0,0,96.6832275390625,0,Control
150204502,2,0,TRUE,0,0,27.389577865600586,0,Control
150204502,6,0,TRUE,0,0,72.38328552246094,0,Control
150204502,4,0,TRUE,0,0,43.55826187133789,0,Control
150204503,2,0,TRUE,0,0,91.29859161376953,0,Control
150204503,6,0,TRUE,0,0,80.4258804321289,0,Control
150204503,5,0,TRUE,0,0,105.47261047363281,0,Control
150204503,3,0,TRUE,0,0,82.28886413574219,0,Control
150204503,4,0,TRUE,0,0,121.963134765625,0,Control
150204504,4,2,FALSE,0,1,87.11652374267578,1,In-kind
150204504,3,1,FALSE,0,1,82.28886413574219,1,In-kind
150204504,6,4,FALSE,0,1,96.51105499267578,1,In-kind
150204504,5,3,FALSE,0,1,79.104461669921875,1,In-kind
150204504,2,0,FALSE,0,1,73.03887939453125,1,In-kind
150204505,4,0,TRUE,0,0,217.7913055419922,0,Control
150204505,6,0,TRUE,0,0,160.8517608642578,0,Control
150204505,3,0,TRUE,0,0,246.86659240722656,0,Control
150204505,2,0,TRUE,0,0,200.85690307617188,0,Control
150204505,5,0,TRUE,0,0,307.6284484863281,0,Control
150204509,6,0,TRUE,0,0,NA,0,Control
150204509,3,0,TRUE,0,0,329.15545654296875,0,Control
150204509,4,0,TRUE,0,0,0,0,Control
150204509,5,0,TRUE,0,0,0,0,Control
150204509,2,0,TRUE,0,0,2738.957763671875,0,Control
150204510,6,0,TRUE,0,0,32.17034912109375,0,Control
150204510,2,0,TRUE,0,0,NA,0,Control
150204510,5,0,TRUE,0,0,184.5770721435547,0,Control
150204510,4,0,TRUE,0,0,26.13495635986328,0,Control
150204510,3,0,TRUE,0,0,164.57772827148438,0,Control
150204511,4,0,TRUE,0,0,NA,0,Control
150204511,6,0,TRUE,0,0,160.8517608642578,0,Control
150204511,5,0,TRUE,0,0,NA,0,Control
150204511,3,0,TRUE,0,0,263.3243713378906,0,Control
150204511,2,0,TRUE,0,0,319.5450744628906,0,Control
150204512,4,0,TRUE,0,0,52.26991271972656,0,Control
150204512,5,0,TRUE,0,0,52.736305236816406,0,Control
150204512,2,0,TRUE,0,0,91.29859161376953,0,Control
150204512,3,0,TRUE,0,0,41.144432067871094,0,Control
150204512,6,0,TRUE,0,0,80.4258804321289,0,Control
150204513,6,4,FALSE,0,1,160.8517608642578,1,In-kind
150204513,2,0,FALSE,0,1,200.85690307617188,1,In-kind
150204513,4,2,FALSE,0,1,174.23304748535156,1,In-kind
150204513,3,1,FALSE,0,1,263.3243713378906,1,In-kind
150204513,5,3,FALSE,0,1,175.78768920898438,1,In-kind
150204901,5,3,FALSE,1,0,17.57876968383789,1,Cash
150204901,4,2,FALSE,1,0,13.06747817993164,1,Cash
150204901,3,1,FALSE,1,0,49.37331771850586,1,Cash
150204901,6,4,FALSE,1,0,12.063881874084473,1,Cash
150204901,2,0,FALSE,1,0,73.03887939453125,1,Cash
150204904,4,2,FALSE,0,1,609.815673828125,1,In-kind
150204904,6,4,FALSE,0,1,241.2776336669922,1,In-kind
150204904,3,1,FALSE,0,1,246.86659240722656,1,In-kind
150204904,5,3,FALSE,0,1,351.57537841796875,1,In-kind
150204904,2,0,FALSE,0,1,273.8957824707031,1,In-kind
150204905,6,0,TRUE,0,0,40.21294021606445,0,Control
150204905,2,0,TRUE,0,0,136.94789123535156,0,Control
150204905,5,0,TRUE,0,0,70.31507873535156,0,Control
150204905,4,0,TRUE,0,0,87.11652374267578,0,Control
150204905,3,0,TRUE,0,0,123.43329620361328,0,Control
150204907,4,2,FALSE,0,1,52.26991271972656,1,In-kind
150204907,2,0,FALSE,0,1,127.81803131103516,1,In-kind
150204907,6,4,FALSE,0,1,96.51105499267578,1,In-kind
150204907,3,1,FALSE,0,1,65.83109283447266,1,In-kind
150204907,5,3,FALSE,0,1,105.47261047363281,1,In-kind
150204908,3,0,TRUE,0,0,41.144432067871094,0,Control
150204908,6,0,TRUE,0,0,38.60441970825195,0,Control
150204908,2,0,TRUE,0,0,182.59718322753906,0,Control
150204908,5,0,TRUE,0,0,43.946922302246094,0,Control
150204908,4,0,TRUE,0,0,30.49078369140625,0,Control
150204910,4,2,FALSE,1,0,27.877286911010742,1,Cash
150204910,2,0,FALSE,1,0,45.649295806884766,1,Cash
150204910,5,3,FALSE,1,0,21.973461151123047,1,Cash
150204910,6,4,FALSE,1,0,25.73628044128418,1,Cash
150204910,3,1,FALSE,1,0,57.60220718383789,1,Cash
150404501,6,4,FALSE,1,0,12.063881874084473,1,Cash
150404501,3,1,FALSE,1,0,49.37331771850586,1,Cash
150404501,4,2,FALSE,1,0,8.711652755737305,1,Cash
150404501,2,0,FALSE,1,0,91.29859161376953,1,Cash
150404501,5,3,FALSE,1,0,13.184076309204102,1,Cash
150404503,5,3,FALSE,0,1,43.946922302246094,1,In-kind
150404503,4,2,FALSE,0,1,52.26991271972656,1,In-kind
150404503,6,4,FALSE,0,1,48.25552749633789,1,In-kind
150404503,2,0,FALSE,0,1,91.29859161376953,1,In-kind
150404503,3,1,FALSE,0,1,82.28886413574219,1,In-kind
150404504,2,0,TRUE,0,0,54.77915573120117,0,Control
150404504,3,0,TRUE,0,0,41.144432067871094,0,Control
150404504,5,0,TRUE,0,0,87.89384460449219,0,Control
150404504,4,0,TRUE,0,0,87.11652374267578,0,Control
150404504,6,0,TRUE,0,0,80.4258804321289,0,Control
150404505,4,0,TRUE,0,0,43.55826187133789,0,Control
150404505,2,0,TRUE,0,0,41.08436584472656,0,Control
150404505,5,0,TRUE,0,0,47.462677001953125,0,Control
150404505,6,0,TRUE,0,0,NA,0,Control
150404505,3,0,TRUE,0,0,0,0,Control
150404506,3,0,TRUE,0,0,53.487762451171875,0,Control
150404506,6,0,TRUE,0,0,144.76657104492188,0,Control
150404506,2,0,TRUE,0,0,54.77915573120117,0,Control
150404506,5,0,TRUE,0,0,158.20892333984375,0,Control
150404506,4,0,TRUE,0,0,104.53982543945313,0,Control
150404507,2,0,TRUE,0,0,0,0,Control
150404507,6,0,TRUE,0,0,NA,0,Control
150404507,4,0,TRUE,0,0,39.20243453979492,0,Control
150404507,3,0,TRUE,0,0,39.498653411865234,0,Control
150404507,5,0,TRUE,0,0,NA,0,Control
150405404,5,0,TRUE,0,0,35.15753936767578,0,Control
150405404,2,0,TRUE,0,0,54.77915573120117,0,Control
150405404,6,0,TRUE,0,0,32.17034912109375,0,Control
150405404,3,0,TRUE,0,0,41.144432067871094,0,Control
150405404,4,0,TRUE,0,0,87.11652374267578,0,Control
150405406,5,3,FALSE,1,0,175.78768920898438,1,Cash
150405406,2,0,FALSE,1,0,63.90901565551758,1,Cash
150405406,3,1,FALSE,1,0,411.4443359375,1,Cash
150405406,4,2,FALSE,1,0,261.3495788574219,1,Cash
150405406,6,4,FALSE,1,0,482.5552673339844,1,Cash
150405408,4,2,FALSE,1,0,156.8097381591797,1,Cash
150405408,2,0,FALSE,1,0,18.259719848632813,1,Cash
150405408,5,3,FALSE,1,0,263.6815490722656,1,Cash
150405408,6,4,FALSE,1,0,241.2776336669922,1,Cash
150405408,3,1,FALSE,1,0,460.8176574707031,1,Cash
150405409,4,2,FALSE,1,0,NA,1,Cash
150405409,6,4,FALSE,1,0,160.8517608642578,1,Cash
150405409,3,1,FALSE,1,0,NA,1,Cash
150405409,2,0,FALSE,1,0,255.6360626220703,1,Cash
150405409,5,3,FALSE,1,0,NA,1,Cash
150405412,4,0,TRUE,0,0,34.84661102294922,0,Control
150405412,6,0,TRUE,0,0,NA,0,Control
150405412,3,0,TRUE,0,0,24.68665885925293,0,Control
150405412,5,0,TRUE,0,0,52.736305236816406,0,Control
150405412,2,0,TRUE,0,0,45.649295806884766,0,Control
150405415,6,0,TRUE,0,0,64.3406982421875,0,Control
150405415,3,0,TRUE,0,0,205.72216796875,0,Control
150405415,4,0,TRUE,0,0,200.36801147460938,0,Control
150405415,2,0,TRUE,0,0,365.1943664550781,0,Control
150405415,5,0,TRUE,0,0,43.946922302246094,0,Control
150405416,3,0,TRUE,0,0,32.91554641723633,0,Control
150405416,4,0,TRUE,0,0,43.55826187133789,0,Control
150405416,6,0,TRUE,0,0,16.085174560546875,0,Control
150405416,2,0,TRUE,0,0,45.649295806884766,0,Control
150405416,5,0,TRUE,0,0,26.368152618408203,0,Control
150503801,6,0,TRUE,0,0,160.8517608642578,0,Control
150503801,2,0,TRUE,0,0,18.259719848632813,0,Control
150503801,5,0,TRUE,0,0,140.63015747070313,0,Control
150503801,4,0,TRUE,0,0,52.26991271972656,0,Control
150503801,3,0,TRUE,0,0,16.457773208618164,0,Control
150503804,4,0,TRUE,0,0,69.69322204589844,0,Control
150503804,3,0,TRUE,0,0,49.37331771850586,0,Control
150503804,5,0,TRUE,0,0,52.736305236816406,0,Control
150503804,2,0,TRUE,0,0,36.519439697265625,0,Control
150503804,6,0,TRUE,0,0,NA,0,Control
150503806,2,0,TRUE,0,0,273.8957824707031,0,Control
150503806,4,0,TRUE,0,0,313.6194763183594,0,Control
150503806,6,0,TRUE,0,0,402.12939453125,0,Control
150503806,5,0,TRUE,0,0,263.6815490722656,0,Control
150503806,3,0,TRUE,0,0,246.86659240722656,0,Control
150503807,6,4,FALSE,0,1,56.29811477661133,1,In-kind
150503807,3,1,FALSE,0,1,98.74663543701172,1,In-kind
150503807,5,3,FALSE,0,1,35.15753936767578,1,In-kind
150503807,2,0,FALSE,0,1,73.03887939453125,1,In-kind
150503807,4,2,FALSE,0,1,139.38644409179688,1,In-kind
150503808,3,1,FALSE,1,0,65.83109283447266,1,Cash
150503808,6,4,FALSE,1,0,72.38328552246094,1,Cash
150503808,2,0,FALSE,1,0,91.29859161376953,1,Cash
150503808,5,3,FALSE,1,0,70.31507873535156,1,Cash
150503808,4,2,FALSE,1,0,87.11652374267578,1,Cash
150503810,3,1,FALSE,0,1,411.4443359375,1,In-kind
150503810,5,3,FALSE,0,1,615.25689697265625,1,In-kind
150503810,2,0,FALSE,0,1,273.8957824707031,1,In-kind
150503810,6,4,FALSE,0,1,482.5552673339844,1,In-kind
150503810,4,2,FALSE,0,1,174.23304748535156,1,In-kind
150504801,6,0,TRUE,0,0,120.6388168334961,0,Control
150504801,3,0,TRUE,0,0,246.86659240722656,0,Control
150504801,4,0,TRUE,0,0,261.3495788574219,0,Control
150504801,5,0,TRUE,0,0,131.8407745361328,0,Control
150504801,2,0,TRUE,0,0,2191.166259765625,0,Control
150504808,5,0,TRUE,0,0,43.946922302246094,0,Control
150504808,2,0,TRUE,0,0,255.6360626220703,0,Control
150504808,6,0,TRUE,0,0,56.29811477661133,0,Control
150504808,3,0,TRUE,0,0,82.28886413574219,0,Control
150504808,4,0,TRUE,0,0,NA,0,Control
150505101,3,0,TRUE,0,0,57.60220718383789,0,Control
150505101,5,0,TRUE,0,0,43.946922302246094,0,Control
150505101,6,0,TRUE,0,0,40.21294021606445,0,Control
150505101,2,0,TRUE,0,0,54.77915573120117,0,Control
150505101,4,0,TRUE,0,0,30.49078369140625,0,Control
150505102,2,0,TRUE,0,0,73.03887939453125,0,Control
150505102,3,0,TRUE,0,0,65.83109283447266,0,Control
150505102,5,0,TRUE,0,0,79.104461669921875,0,Control
150505102,6,0,TRUE,0,0,40.21294021606445,0,Control
150505102,4,0,TRUE,0,0,60.9815673828125,0,Control
150505103,2,0,FALSE,0,1,73.03887939453125,1,In-kind
150505103,4,2,FALSE,0,1,130.67478942871094,1,In-kind
150505103,5,3,FALSE,0,1,263.6815490722656,1,In-kind
150505103,6,4,FALSE,0,1,40.21294021606445,1,In-kind
150505103,3,1,FALSE,0,1,41.144432067871094,1,In-kind
150505105,4,0,TRUE,0,0,34.84661102294922,0,Control
150505105,6,0,TRUE,0,0,28.149057388305664,0,Control
150505105,3,0,TRUE,0,0,16.457773208618164,0,Control
150505105,5,0,TRUE,0,0,0,0,Control
150505105,2,0,TRUE,0,0,10.955831527709961,0,Control
150505106,6,4,FALSE,0,1,0,1,In-kind
150505106,5,3,FALSE,0,1,70.31507873535156,1,In-kind
150505106,3,1,FALSE,0,1,NA,1,In-kind
150505106,4,2,FALSE,0,1,60.9815673828125,1,In-kind
150505106,2,0,FALSE,0,1,27.389577865600586,1,In-kind
150700202,5,3,FALSE,1,0,263.6815490722656,1,Cash
150700202,6,4,FALSE,1,0,160.8517608642578,1,Cash
150700202,4,2,FALSE,1,0,261.3495788574219,1,Cash
150700202,3,1,FALSE,1,0,82.28886413574219,1,Cash
150700202,2,0,FALSE,1,0,45.649295806884766,1,Cash
150700205,4,0,TRUE,0,0,2.6134958267211914,0,Control
150700205,3,0,TRUE,0,0,53.487762451171875,0,Control
150700205,5,0,TRUE,0,0,0,0,Control
150700205,2,0,TRUE,0,0,54.77915573120117,0,Control
150700205,6,0,TRUE,0,0,32.17034912109375,0,Control
150801005,2,0,TRUE,0,0,91.29859161376953,0,Control
150801005,3,0,TRUE,0,0,82.28886413574219,0,Control
150801005,4,0,TRUE,0,0,87.11652374267578,0,Control
150801005,5,0,TRUE,0,0,26.368152618408203,0,Control
150801005,6,0,TRUE,0,0,80.4258804321289,0,Control
150801006,2,0,TRUE,0,0,182.59718322753906,0,Control
150801006,6,0,TRUE,0,0,225.1924591064453,0,Control
150801006,4,0,TRUE,0,0,87.11652374267578,0,Control
150801006,5,0,TRUE,0,0,61.525691986083984,0,Control
150801006,3,0,TRUE,0,0,49.37331771850586,0,Control
150801007,3,0,TRUE,0,0,NA,0,Control
150801007,4,0,TRUE,0,0,NA,0,Control
150801007,2,0,TRUE,0,0,9.129859924316406,0,Control
150801007,6,0,TRUE,0,0,NA,0,Control
150801007,5,0,TRUE,0,0,NA,0,Control
150801011,3,0,TRUE,0,0,1645.77734375,0,Control
150801011,5,0,TRUE,0,0,966.832275390625,0,Control
150801011,2,0,TRUE,0,0,136.94789123535156,0,Control
150801011,4,0,TRUE,0,0,1306.747802734375,0,Control
150801011,6,0,TRUE,0,0,993.25958251953125,0,Control
150801012,4,0,TRUE,0,0,69.69322204589844,0,Control
150801012,3,0,TRUE,0,0,41.144432067871094,0,Control
150801012,5,0,TRUE,0,0,NA,0,Control
150801012,2,0,TRUE,0,0,136.94789123535156,0,Control
150801012,6,0,TRUE,0,0,NA,0,Control
160101702,5,0,TRUE,0,0,52.736305236816406,0,Control
160101702,2,0,TRUE,0,0,27.389577865600586,0,Control
160101702,6,0,TRUE,0,0,36.99590301513672,0,Control
160101702,4,0,TRUE,0,0,10.453983306884766,0,Control
160101702,3,0,TRUE,0,0,19.749326705932617,0,Control
160101703,3,0,TRUE,0,0,53.57004928588867,0,Control
160101703,2,0,TRUE,0,0,27.389577865600586,0,Control
160101703,4,0,TRUE,0,0,113.25148010253906,0,Control
160101703,5,0,TRUE,0,0,105.47261047363281,0,Control
160101703,6,0,TRUE,0,0,64.3406982421875,0,Control
160101704,5,3,FALSE,1,0,NA,1,Cash
160101704,3,1,FALSE,1,0,82.28886413574219,1,Cash
160101704,2,0,FALSE,1,0,136.94789123535156,1,Cash
160101704,6,4,FALSE,1,0,281.4905700683594,1,Cash
160101704,4,2,FALSE,1,0,261.3495788574219,1,Cash
160101705,3,1,FALSE,1,0,98.74663543701172,1,Cash
160101705,4,2,FALSE,1,0,87.11652374267578,1,Cash
160101705,2,0,FALSE,1,0,73.03887939453125,1,Cash
160101705,6,4,FALSE,1,0,281.4905700683594,1,Cash
160101705,5,3,FALSE,1,0,281.26031494140625,1,Cash
160101708,5,0,TRUE,0,0,NA,0,Control
160101708,4,0,TRUE,0,0,10.453983306884766,0,Control
160101708,3,0,TRUE,0,0,8.228886604309082,0,Control
160101708,2,0,TRUE,0,0,13.694788932800293,0,Control
160101708,6,0,TRUE,0,0,16.085174560546875,0,Control
160101709,4,0,TRUE,0,0,10.453983306884766,0,Control
160101709,2,0,TRUE,0,0,27.389577865600586,0,Control
160101709,5,0,TRUE,0,0,52.736305236816406,0,Control
160101709,6,0,TRUE,0,0,24.127763748168945,0,Control
160101709,3,0,TRUE,0,0,24.68665885925293,0,Control
160101710,4,0,TRUE,0,0,26.13495635986328,0,Control
160101710,5,0,TRUE,0,0,8.789384841918945,0,Control
160101710,3,0,TRUE,0,0,20.572216033935547,0,Control
160101710,2,0,TRUE,0,0,18.259719848632813,0,Control
160101710,6,0,TRUE,0,0,24.127763748168945,0,Control
160104001,5,0,TRUE,0,0,210.94522094726563,0,Control
160104001,6,0,TRUE,0,0,168.89434814453125,0,Control
160104001,4,0,TRUE,0,0,137.64410400390625,0,Control
160104001,2,0,TRUE,0,0,95.863525390625,0,Control
160104001,3,0,TRUE,0,0,24.68665885925293,0,Control
160104002,5,3,FALSE,0,1,52.736305236816406,1,In-kind
160104002,6,4,FALSE,0,1,32.17034912109375,1,In-kind
160104002,3,1,FALSE,0,1,24.68665885925293,1,In-kind
160104002,2,0,FALSE,0,1,9.129859924316406,1,In-kind
160104002,4,2,FALSE,0,1,52.26991271972656,1,In-kind
160104004,2,0,FALSE,0,1,91.29859161376953,1,In-kind
160104004,6,4,FALSE,0,1,120.6388168334961,1,In-kind
160104004,4,2,FALSE,0,1,52.26991271972656,1,In-kind
160104004,5,3,FALSE,0,1,43.946922302246094,1,In-kind
160104004,3,1,FALSE,0,1,24.68665885925293,1,In-kind
160104005,2,0,TRUE,0,0,45.649295806884766,0,Control
160104005,5,0,TRUE,0,0,98.88057708740234,0,Control
160104005,4,0,TRUE,0,0,43.55826187133789,0,Control
160104005,3,0,TRUE,0,0,52.66487503051758,0,Control
160104005,6,0,TRUE,0,0,88.46846771240234,0,Control
160104008,6,0,TRUE,0,0,24.127763748168945,0,Control
160104008,4,0,TRUE,0,0,34.84661102294922,0,Control
160104008,5,0,TRUE,0,0,17.57876968383789,0,Control
160104008,3,0,TRUE,0,0,8.228886604309082,0,Control
160104008,2,0,TRUE,0,0,3.6519436836242676,0,Control
160104009,2,0,FALSE,1,0,22.824647903442383,1,Cash
160104009,4,2,FALSE,1,0,34.84661102294922,1,Cash
160104009,3,1,FALSE,1,0,24.68665885925293,1,Cash
160104009,6,4,FALSE,1,0,40.21294021606445,1,Cash
160104009,5,3,FALSE,1,0,17.57876968383789,1,Cash
160104010,5,0,TRUE,0,0,26.368152618408203,0,Control
160104010,4,0,TRUE,0,0,34.84661102294922,0,Control
160104010,2,0,TRUE,0,0,18.259719848632813,0,Control
160104010,6,0,TRUE,0,0,32.17034912109375,0,Control
160104010,3,0,TRUE,0,0,24.68665885925293,0,Control
160202301,6,0,TRUE,0,0,160.8517608642578,0,Control
160202301,3,0,TRUE,0,0,164.57772827148438,0,Control
160202301,4,0,TRUE,0,0,217.7913055419922,0,Control
160202301,2,0,TRUE,0,0,91.29859161376953,0,Control
160202301,5,0,TRUE,0,0,131.8407745361328,0,Control
160202302,5,3,FALSE,0,1,52.736305236816406,1,In-kind
160202302,2,0,FALSE,0,1,9.129859924316406,1,In-kind
160202302,4,2,FALSE,0,1,43.55826187133789,1,In-kind
160202302,3,1,FALSE,0,1,32.91554641723633,1,In-kind
160202302,6,4,FALSE,0,1,48.25552749633789,1,In-kind
160202303,4,0,TRUE,0,0,8.711652755737305,0,Control
160202303,2,0,TRUE,0,0,27.389577865600586,0,Control
160202303,6,0,TRUE,0,0,1.6085175275802612,0,Control
160202303,3,0,TRUE,0,0,8.228886604309082,0,Control
160202303,5,0,TRUE,0,0,10.547261238098145,0,Control
160202304,5,0,TRUE,0,0,0,0,Control
160202304,6,0,TRUE,0,0,4.021293640136719,0,Control
160202304,2,0,TRUE,0,0,36.519439697265625,0,Control
160202304,3,0,TRUE,0,0,24.68665885925293,0,Control
160202304,4,0,TRUE,0,0,43.55826187133789,0,Control
160202306,2,0,FALSE,1,0,36.519439697265625,1,Cash
160202306,6,4,FALSE,1,0,24.127763748168945,1,Cash
160202306,3,1,FALSE,1,0,14.811995506286621,1,Cash
160202306,5,3,FALSE,1,0,29.004968643188477,1,Cash
160202306,4,2,FALSE,1,0,17.42330551147461,1,Cash
160202307,4,0,TRUE,0,0,60.9815673828125,0,Control
160202307,5,0,TRUE,0,0,52.736305236816406,0,Control
160202307,3,0,TRUE,0,0,98.74663543701172,0,Control
160202307,2,0,TRUE,0,0,109.55831146240234,0,Control
160202307,6,0,TRUE,0,0,32.17034912109375,0,Control
160202309,4,0,TRUE,0,0,NA,0,Control
160202309,2,0,TRUE,0,0,18.259719848632813,0,Control
160202309,6,0,TRUE,0,0,NA,0,Control
160202309,5,0,TRUE,0,0,NA,0,Control
160202309,3,0,TRUE,0,0,NA,0,Control
160202310,5,3,FALSE,0,1,87.89384460449219,1,In-kind
160202310,2,0,FALSE,0,1,136.94789123535156,1,In-kind
160202310,6,4,FALSE,0,1,80.4258804321289,1,In-kind
160202310,4,2,FALSE,0,1,174.23304748535156,1,In-kind
160202310,3,1,FALSE,0,1,123.43329620361328,1,In-kind
160202311,2,0,TRUE,0,0,84.9076919555664,0,Control
160202311,5,0,TRUE,0,0,118.65669250488281,0,Control
160202311,4,0,TRUE,0,0,139.38644409179688,0,Control
160202311,3,0,TRUE,0,0,164.57772827148438,0,Control
160202311,6,0,TRUE,0,0,160.8517608642578,0,Control
160202312,5,0,TRUE,0,0,87.89384460449219,0,Control
160202312,6,0,TRUE,0,0,120.6388168334961,0,Control
160202312,4,0,TRUE,0,0,261.3495788574219,0,Control
160202312,2,0,TRUE,0,0,136.94789123535156,0,Control
160202312,3,0,TRUE,0,0,164.57772827148438,0,Control
160202314,4,2,FALSE,1,0,74.049041748046875,1,Cash
160202314,3,1,FALSE,1,0,49.37331771850586,1,Cash
160202314,2,0,FALSE,1,0,73.03887939453125,1,Cash
160202314,5,3,FALSE,1,0,123.05138397216797,1,Cash
160202314,6,4,FALSE,1,0,120.6388168334961,1,Cash
160202399,4,0,TRUE,0,0,104.53982543945313,0,Control
160202399,6,0,TRUE,0,0,120.6388168334961,0,Control
160202399,3,0,TRUE,0,0,205.72216796875,0,Control
160202399,2,0,TRUE,0,0,456.49298095703125,0,Control
160202399,5,0,TRUE,0,0,17.57876968383789,0,Control
160300101,5,0,TRUE,0,0,0,0,Control
160300101,3,0,TRUE,0,0,8.228886604309082,0,Control
160300101,6,0,TRUE,0,0,NA,0,Control
160300101,4,0,TRUE,0,0,130.67478942871094,0,Control
160300101,2,0,TRUE,0,0,18.259719848632813,0,Control
160300104,2,0,FALSE,0,1,22.824647903442383,1,In-kind
160300104,4,2,FALSE,0,1,43.55826187133789,1,In-kind
160300104,6,4,FALSE,0,1,0,1,In-kind
160300104,3,1,FALSE,0,1,32.91554641723633,1,In-kind
160300104,5,3,FALSE,0,1,39.55223083496094,1,In-kind
160300106,6,0,TRUE,0,0,193.02210998535156,0,Control
