locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,health_expenditures,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance,hospital
5,7236,1,1,0,0,0,60.239566802978516,0,21.710969924926758,66,64,0,0,0,0,3,1,0,0,112.92725074516594,NA
5,7239,1,1,0,0,0,67.6584243774414,1,16.25888442993164,63,74,0,0,0,0,3,1,0,0,112.92725074516594,NA
5,7239,1,1,0,0,0,67.6584243774414,0,21.223085403442383,62,73,0,0,0,0,3,1,0,0,112.92725074516594,NA
5,7240,1,1,0,0,0,58.73261260986328,1,21.92247772216797,30,41,2,2,1,0,2,1,0,0,112.92725074516594,NA
5,7240,1,1,0,0,0,58.73261260986328,0,24.5383358001709,29,41,2,2,1,0,2,1,0,0,112.92725074516594,NA
5,7241,1,1,0,0,0,60.81916427612305,1,34.724151611328125,27,28,9,9,0,0,2,1,1,0,112.92725074516594,NA
5,7241,1,1,0,0,0,60.81916427612305,0,21.897323608398438,26,27,9,9,0,0,2,1,1,0,112.92725074516594,NA
5,7242,1,1,0,0,0,65.49459075927734,0,28.07141876220703,58,41,1,2,0,0,3,0,0,1,112.92725074516594,NA
5,7242,1,1,0,0,0,65.49459075927734,1,16.571016311645508,59,41,1,2,0,0,3,0,0,1,112.92725074516594,NA
5,7243,1,1,0,0,0,68.1607437133789,0,24.008377075195313,40,44,2,2,0,0,2,1,0,2,112.92725074516594,NA
5,7243,1,1,0,0,0,68.1607437133789,1,46.96734619140625,41,45,2,2,0,0,2,1,0,2,112.92725074516594,NA
5,7246,1,1,0,0,0,58.346214294433594,1,17.952951431274414,36,32,3,6,0,0,5,1,1,1,112.92725074516594,NA
5,7246,1,1,0,0,0,58.346214294433594,0,17.026823043823242,35,31,3,6,0,0,5,1,1,1,112.92725074516594,NA
5,7250,1,1,0,0,0,62.48067855834961,1,14.013463973999023,45,36,2,2,0,0,7,1,0,2,112.92725074516594,NA
5,7250,1,1,0,0,0,62.48067855834961,0,13.678385734558105,44,35,2,2,0,0,7,1,0,2,112.92725074516594,NA
5,7252,1,1,0,0,0,80.71870422363281,0,27.973094940185547,69,59,3,0,0,0,3,0,1,12,112.92725074516594,NA
5,7252,1,1,0,0,0,80.71870422363281,1,31.666366577148438,70,60,3,0,0,0,3,0,1,12,112.92725074516594,NA
38,7255,1,1,0,0,0,61.82380294799805,0,21.201032638549805,23,22,6,9,0,0,2,1,1,0,119.44356177395024,NA
38,7255,1,1,0,0,0,61.82380294799805,1,14.149225234985352,24,23,6,9,0,0,2,1,1,0,119.44356177395024,NA
38,7258,1,1,0,0,0,65.99691009521484,0,16.683956146240234,76,55,5,0,0,0,8,0,1,6,119.44356177395024,NA
38,7258,1,1,0,0,0,65.99691009521484,1,17.23458480834961,77,56,5,0,0,0,8,0,1,6,119.44356177395024,NA
38,7261,1,1,0,0,0,59.428131103515625,0,20.483440399169922,55,57,2,2,0,0,4,1,0,0,119.44356177395024,NA
38,7261,1,1,0,0,0,59.428131103515625,1,27.14742088317871,56,58,2,2,0,0,4,1,0,0,119.44356177395024,NA
38,7272,1,1,0,0,0,68.0579605102539,1,12.447084426879883,57,59,2,2,0,0,8,0,1,0,119.44356177395024,NA
38,7272,1,1,0,0,0,68.0579605102539,0,15.214679718017578,56,58,2,2,0,0,8,0,1,0,119.44356177395024,NA
38,7273,1,1,0,0,0,62.67387771606445,0,20.62126922607422,73,64,3,0,0,0,6,0,1,6,119.44356177395024,NA
38,7273,1,1,0,0,0,62.67387771606445,1,27.537832260131836,74,65,3,0,0,0,6,0,1,6,119.44356177395024,NA
4,7280,0,0,0,0,0,64.2967529296875,0,15.921945571899414,53,47,0,2,0,1,6,0,0,2,121.79809758035285,NA
4,7280,0,0,0,0,0,64.2967529296875,1,17.120859146118164,54,48,0,2,0,1,6,0,0,2,121.79809758035285,NA
4,7282,0,0,0,0,0,66.866302490234375,1,13.414112091064453,60,54,2,2,0,0,5,1,0,1,121.79809758035285,NA
4,7282,0,0,0,0,0,66.866302490234375,0,19.130220413208008,60,53,2,2,0,0,5,1,0,1,121.79809758035285,NA
4,7283,0,0,0,0,0,66.76970672607422,1,75.900909423828125,73,41,0,2,1,1,2,1,0,1,121.79809758035285,NA
4,7283,0,0,0,0,0,66.76970672607422,0,23.599323272705078,71,41,0,2,1,1,2,1,0,1,121.79809758035285,NA
4,7288,0,0,0,0,0,77.7434310913086,1,23.32390785217285,51,38,4,5,0,0,2,1,0,1,121.79809758035285,NA
4,7288,0,0,0,0,0,77.7434310913086,0,24.518207550048828,50,37,4,5,0,0,2,1,0,1,121.79809758035285,NA
4,7292,0,0,0,0,0,63.3693962097168,1,14.459694862365723,67,58,0,0,0,1,4,1,0,1,121.79809758035285,NA
4,7292,0,0,0,0,0,63.3693962097168,0,17.66984748840332,66,57,0,0,0,1,4,1,0,1,121.79809758035285,NA
4,7295,0,0,0,0,0,67.078826904296875,0,25.313232421875,23,41,4,2,0,0,2,1,0,1,121.79809758035285,NA
4,7295,0,0,0,0,0,67.078826904296875,1,23.43868637084961,24,41,4,2,0,0,2,1,0,1,121.79809758035285,NA
4,7300,0,0,0,0,0,66.5378646850586,1,21.886676788330078,64,41,0,2,1,1,1,1,1,1,121.79809758035285,NA
4,7300,0,0,0,0,0,66.5378646850586,0,25.848081588745117,63,41,0,2,1,1,1,1,1,1,121.79809758035285,NA
4,7303,0,0,0,0,0,60.239566802978516,1,11.679841995239258,48,48,2,3,0,1,5,1,1,1,121.79809758035285,NA
4,7303,0,0,0,0,0,60.239566802978516,0,16.188400268554688,47,47,2,3,0,1,5,1,1,1,121.79809758035285,NA
4,7306,0,0,0,0,0,60.22643280029297,1,14.515297889709473,45,41,2,2,1,0,7,0,1,1,121.79809758035285,NA
4,7306,0,0,0,0,0,60.22643280029297,0,18.8973445892334,44,41,2,2,1,0,7,0,1,1,121.79809758035285,NA
4,7307,0,0,0,0,0,62.93122100830078,0,16.064218521118164,44,38,0,6,0,0,7,0,1,2,121.79809758035285,NA
4,7307,0,0,0,0,0,62.93122100830078,1,22.665300369262695,45,39,0,6,0,0,7,0,1,2,121.79809758035285,NA
4,7313,0,0,0,0,0,65.14683532714844,0,24.72955894470215,25,41,0,2,0,0,2,1,0,2,121.79809758035285,NA
4,7313,0,0,0,0,0,65.14683532714844,1,18.128494262695313,26,41,0,2,0,0,2,1,0,2,121.79809758035285,NA
107,7315,0,0,0,0,0,65.571868896484375,1,9.139558792114258,40,40,6,2,0,0,7,0,1,10,149.63506718709687,NA
107,7315,0,0,0,0,0,65.571868896484375,0,18.546403884887695,39,39,6,2,0,0,7,0,1,10,149.63506718709687,NA
107,7316,0,0,0,0,0,76.06877899169922,0,15.277364730834961,44,36,6,6,0,0,7,1,1,7,149.63506718709687,NA
107,7316,0,0,0,0,0,76.06877899169922,1,12.752423286437988,45,37,6,6,0,0,7,1,1,7,149.63506718709687,NA
107,7317,0,0,0,0,0,62.13291931152344,0,20.358173370361328,62,49,0,0,0,0,4,1,1,0,149.63506718709687,NA
107,7317,0,0,0,0,0,62.13291931152344,1,16.400405883789063,63,50,0,0,0,0,4,1,1,0,149.63506718709687,NA
107,7318,0,0,0,0,0,66.11283111572266,1,22.468975067138672,57,51,0,0,0,1,3,1,1,1,149.63506718709687,NA
107,7318,0,0,0,0,0,66.11283111572266,0,19.77165985107422,56,50,0,0,0,1,3,1,1,1,149.63506718709687,NA
107,7319,0,0,0,0,0,88.19551849365234,1,20.145931243896484,58,53,0,0,0,1,5,1,1,7,149.63506718709687,NA
107,7319,0,0,0,0,0,88.19551849365234,0,16.813732147216797,57,52,0,0,0,1,5,1,1,7,149.63506718709687,NA
107,7322,0,0,0,0,0,73.93122100830078,1,25.74675750732422,33,31,6,6,0,0,5,0,1,7,149.63506718709687,NA
107,7322,0,0,0,0,0,73.93122100830078,0,20.797077178955078,33,30,6,6,0,0,5,0,1,7,149.63506718709687,NA
107,7327,0,0,0,0,0,61.36012268066406,1,10.222481727600098,56,61,3,0,0,1,6,1,1,4,149.63506718709687,NA
107,7327,0,0,0,0,0,61.36012268066406,0,15.043710708618164,55,60,3,0,0,1,6,1,1,4,149.63506718709687,NA
107,7330,0,0,0,0,0,64.72179412841797,0,26.327930450439453,79,69,1,0,0,0,3,0,1,3,149.63506718709687,NA
107,7330,0,0,0,0,0,64.72179412841797,1,27.612600326538086,80,70,1,0,0,0,3,0,1,3,149.63506718709687,NA
107,7333,0,0,0,0,0,82.07109832763672,1,27.43724822998047,19,19,9,6,0,0,3,0,1,0,149.63506718709687,NA
107,7333,0,0,0,0,0,82.07109832763672,0,21.046030044555664,18,18,9,6,0,0,3,0,1,0,149.63506718709687,NA
107,7335,0,0,0,0,0,61.59196472167969,1,32.90790939331055,24,20,9,9,0,0,3,0,1,3,149.63506718709687,NA
107,7335,0,0,0,0,0,61.59196472167969,0,22.30286407470703,23,19,9,9,0,0,3,0,1,3,149.63506718709687,NA
107,7338,0,0,0,0,0,59.840030670166016,0,21.039220809936523,54,54,2,0,0,1,4,0,1,0,149.63506718709687,NA
107,7338,0,0,0,0,0,59.840030670166016,1,14.279339790344238,55,55,2,0,0,1,4,0,1,0,149.63506718709687,NA
107,7340,0,0,0,0,0,71.87017059326172,1,14.933932304382324,44,38,6,1,0,0,6,0,1,1,149.63506718709687,NA
107,7340,0,0,0,0,0,71.87017059326172,0,18.759746551513672,43,36,6,1,0,0,6,0,1,1,149.63506718709687,NA
107,7342,0,0,0,0,0,64.18083190917969,1,8.74162483215332,76,57,0,0,0,1,5,0,1,2,149.63506718709687,NA
107,7342,0,0,0,0,0,64.18083190917969,0,18.79986572265625,75,56,0,0,0,1,5,0,1,2,149.63506718709687,NA
107,7348,0,0,0,0,0,61.43740463256836,1,13.649429321289063,24,19,6,6,0,0,2,1,1,0,149.63506718709687,NA
107,7348,0,0,0,0,0,61.43740463256836,0,21.10525131225586,23,18,6,6,0,0,2,1,1,0,149.63506718709687,NA
107,7351,0,0,0,0,0,63.71715545654297,0,24.04720687866211,53,49,2,2,0,0,3,1,0,7,149.63506718709687,NA
107,7351,0,0,0,0,0,63.71715545654297,1,9.86147403717041,54,49,2,2,0,0,3,1,0,7,149.63506718709687,NA
107,7352,0,0,0,0,0,61.939720153808594,0,16.281768798828125,52,53,0,0,0,1,5,1,0,7,149.63506718709687,NA
107,7352,0,0,0,0,0,61.939720153808594,1,13.572994232177734,53,54,0,0,0,1,5,1,0,7,149.63506718709687,NA
107,7353,0,0,0,0,0,59.11901092529297,1,12.715620994567871,18,18,2,9,0,0,3,1,1,7,149.63506718709687,NA
107,7353,0,0,0,0,0,59.11901092529297,0,19.572738647460938,17,17,2,9,0,0,3,1,1,7,149.63506718709687,NA
107,7355,0,0,0,0,0,65.3013916015625,1,44.38642883300781,60,56,0,0,0,0,3,1,1,4,149.63506718709687,NA
107,7355,0,0,0,0,0,65.3013916015625,0,23.069984436035156,59,55,0,0,0,0,3,1,1,4,149.63506718709687,NA
107,7360,0,0,0,0,0,65.14683532714844,1,18.157930374145508,59,58,0,3,0,0,4,0,1,0,149.63506718709687,NA
107,7360,0,0,0,0,0,65.14683532714844,0,22.854345321655273,58,56,0,3,0,0,4,0,1,0,149.63506718709687,NA
107,7363,0,0,0,0,0,58.50077438354492,1,14.271944046020508,39,28,6,6,0,0,6,1,1,0,149.63506718709687,NA
107,7363,0,0,0,0,0,58.50077438354492,0,15.074434280395508,38,27,6,6,0,0,6,1,1,0,149.63506718709687,NA
107,7366,0,0,0,0,0,61.74652099609375,1,14.729290962219238,64,41,0,2,1,1,2,1,1,0,149.63506718709687,NA
107,7366,0,0,0,0,0,61.74652099609375,0,23.612018585205078,63,41,0,2,1,1,2,1,1,0,149.63506718709687,NA
107,7367,0,0,0,0,0,59.891807556152344,0,23.733274459838867,80,78,0,1,0,0,2,1,1,0,149.63506718709687,NA
107,7367,0,0,0,0,0,59.891807556152344,1,18.35698890686035,81,79,0,1,0,0,2,1,1,0,149.63506718709687,NA
107,7369,0,0,0,0,0,66.09969329833984,1,16.406822204589844,61,39,3,6,0,0,7,0,1,1,149.63506718709687,NA
107,7369,0,0,0,0,0,66.09969329833984,0,17.62609100341797,60,38,3,6,0,0,7,0,1,1,149.63506718709687,NA
107,7370,0,0,0,0,0,67.50386047363281,0,19.22821617126465,58,46,0,0,0,0,6,0,1,3,149.63506718709687,NA
107,7370,0,0,0,0,0,67.50386047363281,1,19.709016799926758,59,47,0,0,0,0,6,0,1,3,149.63506718709687,NA
107,7371,0,0,0,0,0,77.55023193359375,0,22.44707679748535,43,40,6,6,0,0,5,0,1,9,149.63506718709687,NA
107,7371,0,0,0,0,0,77.55023193359375,1,12.306862831115723,43,40,6,6,0,0,5,0,1,9,149.63506718709687,NA
107,7374,0,0,0,0,0,78.593505859375,1,18.530611038208008,43,37,8,8,0,0,9,0,1,7,149.63506718709687,NA
107,7374,0,0,0,0,0,78.593505859375,0,13.64106559753418,42,36,8,8,0,0,9,0,1,7,149.63506718709687,NA
107,7375,0,0,0,0,0,59.737247467041016,0,19.21822738647461,50,30,0,8,0,0,4,1,1,0,149.63506718709687,NA
107,7375,0,0,0,0,0,59.737247467041016,1,11.735939025878906,51,31,0,8,0,0,4,1,1,0,149.63506718709687,NA
107,7376,0,0,0,0,0,66.22874450683594,0,27.92234992980957,40,41,5,2,0,0,2,1,1,5,149.63506718709687,NA
107,7376,0,0,0,0,0,66.22874450683594,1,19.182697296142578,41,41,5,2,0,0,2,1,1,5,149.63506718709687,NA
107,7377,0,0,0,0,0,65.68778991699219,1,11.911495208740234,25,41,9,2,0,0,8,0,1,7,149.63506718709687,NA
107,7377,0,0,0,0,0,65.68778991699219,0,17.093366622924805,24,41,9,2,0,0,8,0,1,7,149.63506718709687,NA
107,7378,0,0,0,0,0,76.377899169921875,0,20.0336971282959,54,47,2,0,0,0,7,0,1,14,149.63506718709687,NA
107,7378,0,0,0,0,0,76.377899169921875,1,18.8674373626709,55,48,2,0,0,0,7,0,1,14,149.63506718709687,NA
107,7379,0,0,0,0,0,59.35084915161133,0,21.525663375854492,24,16,9,5,0,0,3,0,1,0,149.63506718709687,NA
107,7379,0,0,0,0,0,59.35084915161133,1,19.408267974853516,25,17,9,5,0,0,3,0,1,0,149.63506718709687,NA
107,7380,0,0,0,0,0,79.44358825683594,0,25.93036651611328,59,55,3,2,0,0,3,0,1,0,149.63506718709687,NA
107,7380,0,0,0,0,0,79.44358825683594,1,24.529441833496094,60,56,3,2,0,0,3,0,1,0,149.63506718709687,NA
107,7383,0,0,0,0,0,69.5517807006836,1,22.521467208862305,34,29,0,6,0,0,5,0,1,3,149.63506718709687,NA
107,7383,0,0,0,0,0,69.5517807006836,0,19.01609230041504,33,29,0,6,0,0,5,0,1,3,149.63506718709687,NA
107,7384,0,0,0,0,0,67.81298065185547,1,10.262592315673828,48,47,0,0,0,0,7,0,1,7,149.63506718709687,NA
107,7384,0,0,0,0,0,67.81298065185547,0,17.470529556274414,48,47,0,0,0,0,7,0,1,7,149.63506718709687,NA
107,7385,0,0,0,0,0,63.292118072509766,0,24.45690155029297,39,29,1,3,0,0,3,0,0,4,149.63506718709687,NA
107,7385,0,0,0,0,0,63.292118072509766,1,26.474668502807617,39,29,1,3,0,0,3,0,0,4,149.63506718709687,NA
107,7386,0,0,0,0,0,65.030914306640625,1,15.521350860595703,60,57,0,0,0,0,3,0,1,7,149.63506718709687,NA
107,7386,0,0,0,0,0,65.030914306640625,0,26.206541061401367,59,56,0,0,0,0,3,0,1,7,149.63506718709687,NA
107,7387,0,0,0,0,0,63.83307647705078,0,25.633831024169922,76,64,2,0,0,0,2,1,1,1,149.63506718709687,NA
107,7387,0,0,0,0,0,63.83307647705078,1,21.935462951660156,76,65,2,0,0,0,2,1,1,1,149.63506718709687,NA
107,7389,0,0,0,0,0,59.093505859375,1,12.466468811035156,62,62,2,0,0,1,8,1,1,0,149.63506718709687,NA
107,7389,0,0,0,0,0,59.093505859375,0,10.392858505249023,61,61,2,0,0,1,8,1,1,0,149.63506718709687,NA
107,7394,0,0,0,0,0,59.2735710144043,0,23.742515563964844,61,41,0,2,1,1,2,1,1,1,149.63506718709687,NA
107,7394,0,0,0,0,0,59.2735710144043,1,11.99004077911377,62,41,0,2,1,1,2,1,1,1,149.63506718709687,NA
107,7398,0,0,0,0,0,68.1607437133789,1,10.033377647399902,55,45,0,0,0,1,6,0,1,8,149.63506718709687,NA
107,7398,0,0,0,0,0,68.1607437133789,0,17.307151794433594,54,44,0,0,0,1,6,0,1,8,149.63506718709687,NA
107,7400,0,0,0,0,0,59.04173278808594,0,15.40549087524414,45,44,0,0,0,0,6,1,1,0,149.63506718709687,NA
107,7400,0,0,0,0,0,59.04173278808594,1,12.140519142150879,46,45,0,0,0,0,6,1,1,0,149.63506718709687,NA
107,7403,0,0,0,0,0,62.49381637573242,0,18.81104850769043,19,41,9,2,0,0,5,1,1,0,149.63506718709687,NA
107,7403,0,0,0,0,0,62.49381637573242,1,13.26786994934082,19,41,9,2,0,0,5,1,1,0,149.63506718709687,NA
107,7406,0,0,0,0,0,66.61515045166016,0,15.518774032592773,49,38,3,3,0,0,8,0,0,5,149.63506718709687,NA
107,7406,0,0,0,0,0,66.61515045166016,1,14.716065406799316,50,39,3,3,0,0,8,0,0,5,149.63506718709687,NA
107,7408,0,0,0,0,0,61.01236343383789,0,24.489971160888672,48,41,0,2,0,0,3,1,1,0,149.63506718709687,NA
107,7408,0,0,0,0,0,61.01236343383789,1,11.313711166381836,48,41,0,2,0,0,3,1,1,0,149.63506718709687,NA
107,7410,0,0,0,0,0,77.820709228515625,1,27.085203170776367,39,34,15,6,0,0,4,0,1,0,149.63506718709687,NA
107,7410,0,0,0,0,0,77.820709228515625,0,26.109609603881836,38,33,15,6,0,0,4,0,1,0,149.63506718709687,NA
107,7411,0,0,0,0,0,60.04636764526367,1,15.045291900634766,29,25,5,5,0,0,4,1,1,0,149.63506718709687,NA
107,7411,0,0,0,0,0,60.04636764526367,0,18.06416893005371,28,24,5,5,0,0,4,1,1,0,149.63506718709687,NA
107,7413,0,0,0,0,0,58.57805252075195,0,18.801959991455078,55,35,0,6,0,1,3,1,0,0,149.63506718709687,NA
107,7413,0,0,0,0,0,58.57805252075195,1,31.053688049316406,56,37,0,6,0,1,3,1,0,0,149.63506718709687,NA
107,7415,0,0,0,0,0,61.78516387939453,0,19.548248291015625,55,50,0,0,0,1,3,1,1,0,149.63506718709687,NA
107,7415,0,0,0,0,0,61.78516387939453,1,24.644412994384766,56,51,0,0,0,1,3,1,1,0,149.63506718709687,NA
107,7416,0,0,0,0,0,71.44512939453125,1,19.9962215423584,43,41,6,2,1,0,5,0,1,2,149.63506718709687,NA
107,7416,0,0,0,0,0,71.44512939453125,0,23.052444458007813,42,41,6,2,1,0,5,0,1,2,149.63506718709687,NA
107,7417,0,0,0,0,0,76.58423614501953,0,26.449546813964844,59,41,0,2,0,1,1,1,1,0,149.63506718709687,NA
107,7417,0,0,0,0,0,76.58423614501953,1,54.61014938354492,60,41,0,2,0,1,1,1,1,0,149.63506718709687,NA
107,7418,0,0,0,0,0,65.571868896484375,1,27.95045280456543,51,51,1,0,0,1,3,1,1,6,149.63506718709687,NA
107,7418,0,0,0,0,0,65.571868896484375,0,21.396053314208984,50,50,1,0,0,1,3,1,1,6,149.63506718709687,NA
54,7424,1,1,0,0,0,64.41267395019531,1,8.966840744018555,60,41,0,2,1,0,5,1,0,1,117.77052567977286,NA
54,7424,1,1,0,0,0,64.41267395019531,0,19.52458953857422,59,41,0,2,1,0,5,1,0,1,117.77052567977286,NA
9,7435,1,1,0,0,0,74.80680084228516,1,11.952853202819824,71,69,5,6,0,1,6,0,1,3,85.30027246259445,NA
9,7435,1,1,0,0,0,74.80680084228516,0,17.285511016845703,70,68,5,6,0,1,6,0,1,3,85.30027246259445,NA
9,7436,1,1,0,0,0,62.442039489746094,0,27.195764541625977,75,41,3,2,1,1,2,0,1,1,85.30027246259445,NA
9,7436,1,1,0,0,0,62.442039489746094,1,29.94237518310547,76,41,3,2,1,1,2,0,1,1,85.30027246259445,NA
9,7437,1,1,0,0,0,77.6406478881836,1,11.181981086730957,35,29,16,16,0,0,5,0,0,0,85.30027246259445,NA
9,7437,1,1,0,0,0,77.6406478881836,0,23.191682815551758,34,29,16,16,0,0,5,0,0,0,85.30027246259445,NA
9,7440,1,1,0,0,0,58.88717269897461,1,20.96826934814453,75,66,0,0,0,1,2,1,0,0,85.30027246259445,NA
9,7440,1,1,0,0,0,58.88717269897461,0,21.169239044189453,74,65,0,0,0,1,2,1,0,0,85.30027246259445,NA
9,7445,1,1,0,0,0,62.75115966796875,1,9.082611083984375,62,56,3,0,0,1,4,0,1,1,85.30027246259445,NA
9,7445,1,1,0,0,0,62.75115966796875,0,21.184370040893555,62,55,3,0,0,1,4,0,1,1,85.30027246259445,NA
9,7452,1,1,0,0,0,73.33848571777344,1,14.462699890136719,43,42,6,2,0,0,6,0,1,2,85.30027246259445,NA
9,7452,1,1,0,0,0,73.33848571777344,0,18.766551971435547,42,41,6,2,0,0,6,0,1,2,85.30027246259445,NA
9,7453,1,1,0,0,0,63.60123825073242,0,11.650577545166016,70,65,4,6,0,0,9,1,1,5,85.30027246259445,NA
9,7453,1,1,0,0,0,63.60123825073242,1,9.026867866516113,71,66,4,6,0,0,9,1,1,5,85.30027246259445,NA
3,7469,1,1,0,0,0,60.510047912597656,1,15.086694717407227,40,58,0,0,0,1,2,1,0,0,92.9615158497741,NA
3,7469,1,1,0,0,0,60.510047912597656,0,20.020843505859375,39,57,0,0,0,1,2,1,0,0,92.9615158497741,NA
3,7473,1,1,0,0,0,60.18160629272461,0,13.47936725616455,70,65,0,0,0,1,7,0,0,0,92.9615158497741,NA
3,7473,1,1,0,0,0,60.18160629272461,1,13.678024291992188,71,66,0,0,0,1,7,0,0,0,92.9615158497741,NA
3,7476,1,1,0,0,0,67.0401840209961,0,23.43033218383789,56,53,2,1,0,1,3,0,1,3,92.9615158497741,NA
3,7476,1,1,0,0,0,67.0401840209961,1,25.27604103088379,58,54,2,1,0,1,3,0,1,3,92.9615158497741,NA
3,7478,1,1,0,0,0,67.46522521972656,0,25.162572860717773,72,41,0,2,1,1,1,1,0,0,92.9615158497741,NA
3,7478,1,1,0,0,0,67.46522521972656,1,28.946598052978516,73,41,0,2,1,1,1,1,0,0,92.9615158497741,NA
3,7479,1,1,0,0,0,65.70710754394531,1,32.73940658569336,66,41,0,2,1,1,5,1,1,2,92.9615158497741,NA
3,7479,1,1,0,0,0,65.70710754394531,0,17.551401138305664,65,41,0,2,1,1,5,1,1,2,92.9615158497741,NA
3,7481,1,1,0,0,0,66.1514663696289,0,26.374656677246094,46,41,3,2,0,1,1,1,0,1,92.9615158497741,NA
3,7481,1,1,0,0,0,66.1514663696289,1,24.294048309326172,47,41,3,2,0,1,1,1,0,1,92.9615158497741,NA
3,7482,1,1,0,0,0,65.34003448486328,1,11.914031982421875,61,51,3,6,0,1,5,0,1,7,92.9615158497741,NA
3,7482,1,1,0,0,0,65.34003448486328,0,20.1851863861084,60,50,3,6,0,1,5,0,1,7,92.9615158497741,NA
3,7483,1,1,0,0,0,66.76970672607422,0,19.05634117126465,61,22,0,0,0,1,4,0,0,4,92.9615158497741,NA
3,7483,1,1,0,0,0,66.76970672607422,1,8.384665489196777,62,23,0,0,0,1,4,0,0,4,92.9615158497741,NA
3,7489,1,1,0,0,0,58.2689323425293,1,9.3512725830078125,75,47,1,3,0,1,6,0,1,0,92.9615158497741,NA
3,7489,1,1,0,0,0,58.2689323425293,0,17.013994216918945,74,46,1,3,0,1,6,0,1,0,92.9615158497741,NA
3,7499,1,1,0,0,0,71.1360092163086,1,16.744136810302734,64,61,0,0,0,1,6,0,1,4,92.9615158497741,NA
3,7499,1,1,0,0,0,71.1360092163086,0,16.6058349609375,63,60,0,0,0,1,6,0,1,4,92.9615158497741,NA
3,7500,1,1,0,0,0,64.14219665527344,1,23.952253341674805,76,41,0,2,1,1,3,1,1,1,92.9615158497741,NA
3,7500,1,1,0,0,0,64.14219665527344,0,21.56656265258789,75,41,0,2,1,1,3,1,1,1,92.9615158497741,NA
6,7501,0,0,0,0,0,61.74652099609375,1,15.513182640075684,54,55,0,0,0,1,2,1,0,0,92.55733264769613,NA
6,7501,0,0,0,0,0,61.74652099609375,0,21.20294952392578,53,54,0,0,0,1,2,1,0,0,92.55733264769613,NA
6,7504,0,0,0,0,0,59.81452941894531,1,29.21111488342285,60,44,0,2,0,1,2,1,0,1,92.55733264769613,NA
6,7504,0,0,0,0,0,59.81452941894531,0,21.50132179260254,59,43,0,2,0,1,2,1,0,1,92.55733264769613,NA
6,7506,0,0,0,0,0,58.50077438354492,1,33.631980895996094,45,41,0,2,1,1,1,1,1,0,92.55733264769613,NA
6,7506,0,0,0,0,0,58.50077438354492,0,24.8194580078125,44,41,0,2,1,1,1,1,1,0,92.55733264769613,NA
6,7509,0,0,0,0,0,62.339256286621094,0,18.172624588012695,63,53,0,0,0,1,5,0,0,1,92.55733264769613,NA
6,7509,0,0,0,0,0,62.339256286621094,1,10.776190757751465,64,54,0,0,0,1,5,0,0,1,92.55733264769613,NA
6,7515,0,0,0,0,0,58.88717269897461,1,16.27226448059082,62,58,0,0,1,1,2,1,0,9,92.55733264769613,NA
6,7515,0,0,0,0,0,58.88717269897461,0,22.226818084716797,61,57,0,0,1,1,2,1,0,9,92.55733264769613,NA
6,7521,0,0,0,0,0,59.003089904785156,0,13.459586143493652,48,68,0,0,0,1,7,0,1,1,92.55733264769613,NA
6,7521,0,0,0,0,0,59.003089904785156,1,13.690290451049805,49,69,0,0,0,1,7,0,1,1,92.55733264769613,NA
6,7523,0,0,0,0,0,59.81452941894531,1,20.50901985168457,58,51,3,0,0,1,4,1,0,2,92.55733264769613,NA
6,7523,0,0,0,0,0,59.81452941894531,0,18.6007022857666,57,50,3,0,0,1,4,1,0,2,92.55733264769613,NA
6,7526,0,0,0,0,0,75.772796630859375,0,24.786325454711914,64,63,2,0,0,1,3,0,0,10,92.55733264769613,NA
6,7526,0,0,0,0,0,75.772796630859375,1,16.493141174316406,65,64,2,0,0,1,3,0,0,10,92.55733264769613,NA
6,7531,0,0,0,0,0,65.34003448486328,1,16.44783592224121,42,40,6,12,0,1,5,0,1,19,92.55733264769613,NA
6,7531,0,0,0,0,0,65.34003448486328,0,21.811840057373047,41,39,6,12,0,1,5,0,1,19,92.55733264769613,NA
6,7541,0,0,0,0,0,59.1962890625,1,16.592649459838867,56,41,0,2,1,1,3,1,0,10,92.55733264769613,NA
6,7541,0,0,0,0,0,59.1962890625,0,22.807781219482422,55,41,0,2,1,1,3,1,0,10,92.55733264769613,NA
6,7550,0,0,0,0,0,64.21947479248047,1,19.899351119995117,61,44,2,1,0,1,2,1,0,0,92.55733264769613,NA
6,7550,0,0,0,0,0,64.21947479248047,0,22.33167266845703,60,43,2,1,0,1,2,1,0,0,92.55733264769613,NA
6,7558,0,0,0,0,0,63.23415756225586,0,15.065330505371094,42,53,1,2,1,1,5,1,0,3,92.55733264769613,NA
6,7558,0,0,0,0,0,63.23415756225586,1,25.01621437072754,43,54,1,2,1,1,5,1,0,3,92.55733264769613,NA
6,7567,0,0,0,0,0,59.81452941894531,0,20.648624420166016,67,56,2,0,0,1,4,1,1,10,92.55733264769613,NA
6,7567,0,0,0,0,0,59.81452941894531,1,10.596534729003906,68,57,2,0,0,1,4,1,1,10,92.55733264769613,NA
6,7570,0,0,0,0,0,58.96445083618164,1,17.960840225219727,76,71,0,0,0,1,2,1,1,0,92.55733264769613,NA
